Viloyat,Tuman,Kvartal,Dom raqami,Lat,Lon
Toshkent shahri,Sergeli tumani,Sergeli-6,3,41.22565,69.215588
Toshkent shahri,Sergeli tumani,Sergeli-6,4,41.225793,69.215938
Toshkent shahri,Sergeli tumani,Sergeli-6,5,41.225955,69.216325
Toshkent shahri,Sergeli tumani,Sergeli-6,6,41.226172,69.216944
Toshkent shahri,Sergeli tumani,Sergeli-6,7,41.226417,69.217232
Toshkent shahri,Sergeli tumani,Sergeli-6,8,41.226749,69.217196
Toshkent shahri,Sergeli tumani,Sergeli-6,9,41.227027,69.217007
Toshkent shahri,Sergeli tumani,Sergeli-6,10,41.226952,69.216549
Toshkent shahri,Sergeli tumani,Sergeli-6,11,41.226613,69.21636
Toshkent shahri,Sergeli tumani,Sergeli-6,12,41.22645,69.216612
Toshkent shahri,Sergeli tumani,Sergeli-6,13,41.226328,69.215938
Toshkent shahri,Sergeli tumani,Sergeli-6,14,41.226213,69.215552
Toshkent shahri,Sergeli tumani,Sergeli-6,15,41.22702,69.215588
Toshkent shahri,Sergeli tumani,Sergeli-6,16,41.226837,69.2153
Toshkent shahri,Sergeli tumani,Sergeli-6,17,41.226708,69.214986
Toshkent shahri,Sergeli tumani,Sergeli-6,18,41.226308,69.214384
Toshkent shahri,Sergeli tumani,Sergeli-6,19,41.226318,69.214163
Toshkent shahri,Sergeli tumani,Sergeli-6,20,41.226735,69.213836
Toshkent shahri,Sergeli tumani,Sergeli-6,21,41.227081,69.21442
Toshkent shahri,Sergeli tumani,Sergeli-6,22,41.227278,69.214779
Toshkent shahri,Sergeli tumani,Sergeli-6,23,41.227454,69.215211
Toshkent shahri,Sergeli tumani,Sergeli-6,24,41.227264,69.216199
Toshkent shahri,Sergeli tumani,Sergeli-6,25,41.227475,69.216001
Toshkent shahri,Sergeli tumani,Sergeli-6,26,41.22778,69.216082
Toshkent shahri,Sergeli tumani,Sergeli-6,27,41.227848,69.21636
Toshkent shahri,Sergeli tumani,Sergeli-6,28,41.227753,69.216675
Toshkent shahri,Sergeli tumani,Sergeli-6,29,41.227488,69.216855
Toshkent shahri,Sergeli tumani,Sergeli-6a,1,41.227298,69.213342
Toshkent shahri,Sergeli tumani,Sergeli-6a,2,41.227359,69.212372
Toshkent shahri,Sergeli tumani,Sergeli-6a,4,41.228119,69.212192
Toshkent shahri,Sergeli tumani,Sergeli-6a,5,41.228485,69.211932
Toshkent shahri,Sergeli tumani,Sergeli-6a,6,41.228465,69.212794
Toshkent shahri,Sergeli tumani,Sergeli-6a,7,41.229604,69.212453
Toshkent shahri,Sergeli tumani,Sergeli-6a,8,41.229014,69.211959
Toshkent shahri,Sergeli tumani,Sergeli-6a,9,41.228546,69.210764
Toshkent shahri,Sergeli tumani,Sergeli-6a,10A,41.229156,69.211051
Toshkent shahri,Sergeli tumani,Sergeli-6a,11,41.229496,69.209623
Toshkent shahri,Sergeli tumani,Sergeli-6a,12,41.229821,69.210405
Toshkent shahri,Sergeli tumani,Sergeli-6a,13,41.230289,69.211492
Toshkent shahri,Sergeli tumani,Sergeli-6a,14,41.230676,69.211249
Toshkent shahri,Sergeli tumani,Sergeli-6a,15,41.230825,69.210629
Toshkent shahri,Sergeli tumani,Sergeli-6a,16,41.230316,69.210324
Toshkent shahri,Sergeli tumani,Sergeli-6a,17,41.229862,69.209183
Toshkent shahri,Sergeli tumani,Sergeli-6a,18,41.23096,69.209273
Toshkent shahri,Sergeli tumani,Sergeli-6a,20,41.231761,69.209596
Toshkent shahri,Sergeli tumani,Sergeli-6a,21,41.232303,69.210018
Toshkent shahri,Sergeli tumani,Sergeli-6a,22,41.231679,69.210971
Toshkent shahri,Sergeli tumani,Sergeli-6a,23,41.231184,69.210324
Toshkent shahri,Sergeli tumani,Sergeli-7,1,41.223073,69.212785
Toshkent shahri,Sergeli tumani,Sergeli-7,1A,41.221384,69.209434
Toshkent shahri,Sergeli tumani,Sergeli-7,2,41.22346,69.212399
Toshkent shahri,Sergeli tumani,Sergeli-7,2A,41.221594,69.209093
Toshkent shahri,Sergeli tumani,Sergeli-7,3,41.223473,69.211842
Toshkent shahri,Sergeli tumani,Sergeli-7,3A,41.22194,69.209057
Toshkent shahri,Sergeli tumani,Sergeli-7,4,41.222951,69.210863
Toshkent shahri,Sergeli tumani,Sergeli-7,4A,41.222198,69.209336
Toshkent shahri,Sergeli tumani,Sergeli-7,5,41.222883,69.211689
Toshkent shahri,Sergeli tumani,Sergeli-7,5A,41.222225,69.209767
Toshkent shahri,Sergeli tumani,Sergeli-7,6,41.222591,69.211339
Toshkent shahri,Sergeli tumani,Sergeli-7,6A,41.222015,69.210117
Toshkent shahri,Sergeli tumani,Sergeli-7,7,41.222164,69.210674
Toshkent shahri,Sergeli tumani,Sergeli-7,7A,41.221682,69.210162
Toshkent shahri,Sergeli tumani,Sergeli-7,8,41.221642,69.210881
Toshkent shahri,Sergeli tumani,Sergeli-7,9,41.221438,69.211213
Toshkent shahri,Sergeli tumani,Sergeli-7,10,41.221472,69.211662
Toshkent shahri,Sergeli tumani,Sergeli-7,11,41.221723,69.211797
Toshkent shahri,Sergeli tumani,Sergeli-7,12,41.22175,69.212309
Toshkent shahri,Sergeli tumani,Sergeli-7,13,41.221981,69.212525
Toshkent shahri,Sergeli tumani,Sergeli-7,14,41.22215,69.212516
Toshkent shahri,Sergeli tumani,Sergeli-7,15,41.222198,69.212947
Toshkent shahri,Sergeli tumani,Sergeli-7,16,41.222429,69.213144
Toshkent shahri,Sergeli tumani,Sergeli-7,17,41.222591,69.213127
Toshkent shahri,Sergeli tumani,Sergeli-7,18,41.222815,69.212201
Toshkent shahri,Sergeli tumani,Sergeli-7,18A,41.223093,69.212013
Toshkent shahri,Sergeli tumani,Sergeli-7,19,41.222544,69.212435
Toshkent shahri,Sergeli tumani,Sergeli-7,20,41.222198,69.211995
Toshkent shahri,Sergeli tumani,Sergeli-7,21,41.222049,69.211644
Toshkent shahri,Sergeli tumani,Sergeli-7,22,41.222137,69.211267
Toshkent shahri,Sergeli tumani,Sergeli-7,26,41.22055,69.211599
Toshkent shahri,Sergeli tumani,Sergeli-7,27,41.220808,69.211096
Toshkent shahri,Sergeli tumani,Sergeli-7,28,41.220835,69.210476
Toshkent shahri,Sergeli tumani,Sergeli-7,29,41.220692,69.210117
Toshkent shahri,Sergeli tumani,Sergeli-7,29A,41.220984,69.210009
Toshkent shahri,Sergeli tumani,Sergeli-7,29B,41.220787,69.209596
Toshkent shahri,Sergeli tumani,Sergeli-7,30,41.220387,69.211087
Toshkent shahri,Sergeli tumani,Sergeli-7,31,41.220285,69.210584
Toshkent shahri,Sergeli tumani,Sergeli-7,31A,41.220156,69.210836
Toshkent shahri,Sergeli tumani,Sergeli-7,32,41.220007,69.210027
Toshkent shahri,Sergeli tumani,Sergeli-7,33,41.21939,69.21045
Toshkent shahri,Sergeli tumani,Sergeli-7,34,41.219322,69.211006
Toshkent shahri,Sergeli tumani,Sergeli-7,35,41.21981,69.210593
Toshkent shahri,Sergeli tumani,Sergeli-7,36,41.21998,69.211096
Toshkent shahri,Sergeli tumani,Sergeli-7,37,41.220136,69.211608
Toshkent shahri,Sergeli tumani,Sergeli-7,38,41.220061,69.211977
Toshkent shahri,Sergeli tumani,Sergeli-7,39,41.219709,69.21212
Toshkent shahri,Sergeli tumani,Sergeli-7,39A,41.219722,69.212992
Toshkent shahri,Sergeli tumani,Sergeli-7,40,41.219668,69.211833
Toshkent shahri,Sergeli tumani,Sergeli-7,41,41.219641,69.21159
Toshkent shahri,Sergeli tumani,Sergeli-7,42,41.217966,69.212058
Toshkent shahri,Sergeli tumani,Sergeli-7,43,41.217565,69.211824
Toshkent shahri,Sergeli tumani,Sergeli-7,44,41.216935,69.212219
Toshkent shahri,Sergeli tumani,Sergeli-7,45,41.216704,69.213082
Toshkent shahri,Sergeli tumani,Sergeli-7,46,41.217029,69.213531
Toshkent shahri,Sergeli tumani,Sergeli-7,47,41.217314,69.213657
Toshkent shahri,Sergeli tumani,Sergeli-7,48,41.217654,69.21363
Toshkent shahri,Sergeli tumani,Sergeli-7,49,41.217436,69.213261
Toshkent shahri,Sergeli tumani,Sergeli-7,50,41.217179,69.212866
Toshkent shahri,Sergeli tumani,Sergeli-7,51,41.21743,69.212354
Toshkent shahri,Sergeli tumani,Sergeli-7,52,41.217647,69.212776
Toshkent shahri,Sergeli tumani,Sergeli-7,53,41.217904,69.21327
Toshkent shahri,Sergeli tumani,Sergeli-7,54,41.218155,69.213324
Toshkent shahri,Sergeli tumani,Sergeli-7,55,41.218467,69.213028
Toshkent shahri,Sergeli tumani,Sergeli-7,56,41.218284,69.212812
Toshkent shahri,Sergeli tumani,Sergeli-7,57,41.218162,69.212668
Toshkent shahri,Sergeli tumani,Sergeli-7,58,41.217158,69.214465
Toshkent shahri,Sergeli tumani,Sergeli-7,59,41.216894,69.214178
Toshkent shahri,Sergeli tumani,Sergeli-7,60,41.216575,69.214213
Toshkent shahri,Sergeli tumani,Sergeli-7,61,41.216249,69.214429
Toshkent shahri,Sergeli tumani,Sergeli-7,62,41.216412,69.2153
Toshkent shahri,Sergeli tumani,Sergeli-7,62A,41.216277,69.214941
Toshkent shahri,Sergeli tumani,Sergeli-7,63,41.216677,69.216019
Toshkent shahri,Sergeli tumani,Sergeli-7,63A,41.216541,69.21566
Toshkent shahri,Sergeli tumani,Sergeli-7,64,41.21684,69.216612
Toshkent shahri,Sergeli tumani,Sergeli-7,65,41.216948,69.216989
Toshkent shahri,Sergeli tumani,Sergeli-7,66,41.217369,69.217034
Toshkent shahri,Sergeli tumani,Sergeli-7,67,41.217999,69.21672
Toshkent shahri,Sergeli tumani,Sergeli-7,68,41.218217,69.216235
Toshkent shahri,Sergeli tumani,Sergeli-7,69,41.217124,69.215866
Toshkent shahri,Sergeli tumani,Sergeli-7,70,41.217247,69.215588
Toshkent shahri,Sergeli tumani,Sergeli-7,71,41.217287,69.215327
Toshkent shahri,Sergeli tumani,Sergeli-7,72,41.217138,69.216414
Toshkent shahri,Sergeli tumani,Sergeli-7,73,41.217504,69.21628
Toshkent shahri,Sergeli tumani,Sergeli-7,74,41.217871,69.215974
Toshkent shahri,Sergeli tumani,Sergeli-7,75,41.21802,69.215687
Toshkent shahri,Sergeli tumani,Sergeli-7,76,41.21766,69.215435
Toshkent shahri,Sergeli tumani,Sergeli-7,77,41.217796,69.215139
Toshkent shahri,Sergeli tumani,Sergeli-7,78,41.217586,69.2146
Toshkent shahri,Sergeli tumani,Sergeli-7,79,41.217443,69.214887
Toshkent shahri,Sergeli tumani,Sergeli-7,80,41.217152,69.214995
Toshkent shahri,Sergeli tumani,Sergeli-7,81,41.216765,69.214932
Toshkent shahri,Sergeli tumani,Sergeli-7,82,41.219281,69.212156
Toshkent shahri,Sergeli tumani,Sergeli-7,83,41.218752,69.212372
Toshkent shahri,Sergeli tumani,Sergeli-7,85,41.216378,69.213567
Toshkent shahri,Sergeli tumani,Sergeli-7a,1,41.220557,69.208285
Toshkent shahri,Sergeli tumani,Sergeli-7a,2,41.219763,69.208842
Toshkent shahri,Sergeli tumani,Sergeli-7a,3,41.219037,69.209363
Toshkent shahri,Sergeli tumani,Sergeli-7a,4,41.218257,69.209937
Toshkent shahri,Sergeli tumani,Sergeli-7a,5,41.216907,69.210917
Toshkent shahri,Sergeli tumani,Sergeli-7a,6,41.216134,69.211492
Toshkent shahri,Sergeli tumani,Sergeli-7a,7,41.216656,69.21027
Toshkent shahri,Sergeli tumani,Sergeli-7a,8,41.215897,69.210396
Toshkent shahri,Sergeli tumani,Sergeli-7a,9,41.215273,69.209893
Toshkent shahri,Sergeli tumani,Sergeli-7a,10,41.215469,69.210962
Toshkent shahri,Sergeli tumani,Sergeli-7a,11,41.214981,69.211285
Toshkent shahri,Sergeli tumani,Sergeli-7a,12,41.214669,69.210566
Toshkent shahri,Sergeli tumani,Sergeli-7a,13,41.214235,69.209578
Toshkent shahri,Sergeli tumani,Sergeli-7a,14,41.214764,69.209138
Toshkent shahri,Sergeli tumani,Sergeli-7a,15,41.214486,69.20833
Toshkent shahri,Sergeli tumani,Sergeli-7a,16,41.21397,69.208653
Toshkent shahri,Sergeli tumani,Sergeli-7a,17,41.21534,69.208958
Toshkent shahri,Sergeli tumani,Sergeli-7a,17B,41.214832,69.208105
Toshkent shahri,Sergeli tumani,Sergeli-7a,19B,41.215266,69.208087
Toshkent shahri,Sergeli tumani,Sergeli-7a,20B,41.215809,69.209479
Toshkent shahri,Sergeli tumani,Sergeli-8,5,41.222239,69.221014
Toshkent shahri,Sergeli tumani,Sergeli-8,5A,41.221954,69.220026
Toshkent shahri,Sergeli tumani,Sergeli-8,6,41.22097,69.218516
Toshkent shahri,Sergeli tumani,Sergeli-8,10,41.221255,69.221445
Toshkent shahri,Sergeli tumani,Sergeli-8,11,41.221818,69.221113
Toshkent shahri,Sergeli tumani,Sergeli-8,12,41.222585,69.220609
Toshkent shahri,Sergeli tumani,Sergeli-8,16,41.220733,69.221948
Toshkent shahri,Sergeli tumani,Sergeli-8,17,41.220597,69.22158
Toshkent shahri,Sergeli tumani,Sergeli-8,18,41.221038,69.221984
Toshkent shahri,Sergeli tumani,Sergeli-8,18B,41.220984,69.22273
Toshkent shahri,Sergeli tumani,Sergeli-8,19,41.221316,69.221813
Toshkent shahri,Sergeli tumani,Sergeli-8,20,41.221594,69.221643
Toshkent shahri,Sergeli tumani,Sergeli-8,21,41.221872,69.221472
Toshkent shahri,Sergeli tumani,Sergeli-8,21B,41.221669,69.222334
Toshkent shahri,Sergeli tumani,Sergeli-8,22,41.221682,69.220699
Toshkent shahri,Sergeli tumani,Sergeli-8,23,41.222442,69.220232
Toshkent shahri,Sergeli tumani,Sergeli-8,24,41.222747,69.220933
Toshkent shahri,Sergeli tumani,Sergeli-8,25,41.223025,69.220753
Toshkent shahri,Sergeli tumani,Sergeli-8,26,41.223297,69.220583
Toshkent shahri,Sergeli tumani,Sergeli-8,27,41.223554,69.220358
Toshkent shahri,Sergeli tumani,Sergeli-8,28,41.223622,69.219963
Toshkent shahri,Sergeli tumani,Sergeli-8,29,41.223493,69.219594
Toshkent shahri,Sergeli tumani,Sergeli-8,30,41.222964,69.219532
Toshkent shahri,Sergeli tumani,Sergeli-8,64,41.220577,69.221265
Toshkent shahri,Sergeli tumani,Sergeli-8,65,41.22059,69.221032
Toshkent shahri,Sergeli tumani,Sergeli-8,66,41.220604,69.220798
Toshkent shahri,Sergeli tumani,Sergeli-8,67,41.220618,69.220565
Toshkent shahri,Sergeli tumani,Sergeli-8,71,41.219037,69.221104
Toshkent shahri,Sergeli tumani,Sergeli-8,72,41.218406,69.220816
Toshkent shahri,Sergeli tumani,Sergeli-8,73,41.219437,69.220556
Toshkent shahri,Sergeli tumani,Sergeli-8,73A,41.219878,69.220304
Toshkent shahri,Sergeli tumani,Sergeli-8,74,41.219302,69.219576
Toshkent shahri,Sergeli tumani,Sergeli-8,75,41.218813,69.220017
Toshkent shahri,Sergeli tumani,Sergeli-8,76,41.218128,69.22007
Toshkent shahri,Sergeli tumani,Sergeli-8,77,41.217843,69.219325
Toshkent shahri,Sergeli tumani,Sergeli-8,78,41.218562,69.219001
Toshkent shahri,Sergeli tumani,Sergeli-8,79,41.21918,69.218597
Toshkent shahri,Sergeli tumani,Sergeli-8,80,41.217925,69.218534
Toshkent shahri,Sergeli tumani,Sergeli-8,81,41.218481,69.218139
Toshkent shahri,Sergeli tumani,Sergeli-8,82,41.219044,69.217744
Toshkent shahri,Sergeli tumani,Sergeli-8,83,41.2196,69.21734
Toshkent shahri,Sergeli tumani,Sergeli-8,96,41.221214,69.221095
Toshkent shahri,Sergeli tumani,Sergeli-8,97,41.221588,69.22043
Toshkent shahri,Sergeli tumani,Sergeli-8,98,41.222347,69.219945
Toshkent shahri,Sergeli tumani,Sergeli-8,99,41.222754,69.219334
Toshkent shahri,Sergeli tumani,Sergeli-8,100,41.222978,69.219846
Toshkent shahri,Sergeli tumani,Sergeli-8,101,41.223398,69.219316
Toshkent shahri,Sergeli tumani,Sergeli-8,110,41.221147,69.220915
Toshkent shahri,Sergeli tumani,Sergeli-8,111,41.221526,69.22025
Toshkent shahri,Sergeli tumani,Sergeli-8,112,41.222279,69.219765
Toshkent shahri,Sergeli tumani,Sergeli-8,113,41.223039,69.220035
Toshkent shahri,Sergeli tumani,Sergeli-8,114,41.222618,69.219415
Toshkent shahri,Sergeli tumani,Sergeli-8,115,41.223331,69.219136
Toshkent shahri,Sergeli tumani,Sergeli-8a,1,41.224077,69.21954
Toshkent shahri,Sergeli tumani,Sergeli-8a,1/4.7,41.224409,69.219019
Toshkent shahri,Sergeli tumani,Sergeli-8a,2,41.224233,69.220277
Toshkent shahri,Sergeli tumani,Sergeli-8a,3,41.224897,69.220268
Toshkent shahri,Sergeli tumani,Sergeli-8a,4,41.224952,69.219729
Toshkent shahri,Sergeli tumani,Sergeli-8a,5,41.225033,69.219145
Toshkent shahri,Sergeli tumani,Sergeli-8a,6,41.224409,69.219001
Toshkent shahri,Sergeli tumani,Sergeli-8a,7,41.224497,69.218364
Toshkent shahri,Sergeli tumani,Sergeli-8a,8,41.225535,69.219711
Toshkent shahri,Sergeli tumani,Sergeli-8a,9,41.225582,69.219001
Toshkent shahri,Sergeli tumani,Sergeli-8a,10,41.225392,69.218436
Toshkent shahri,Sergeli tumani,Sergeli-8a,11,41.226084,69.220017
Toshkent shahri,Sergeli tumani,Sergeli-8a,12,41.226132,69.218723
Toshkent shahri,Sergeli tumani,Sergeli-8a,13,41.225698,69.217717
Toshkent shahri,Sergeli tumani,Sergeli-8a,14,41.225203,69.217223
Toshkent shahri,Sergeli tumani,Sergeli-8a,15,41.224619,69.21663
Toshkent shahri,Sergeli tumani,Sergeli-8a,16,41.224918,69.216621
Toshkent shahri,Sergeli tumani,Sergeli-8a,17,41.225094,69.215992
Toshkent shahri,Sergeli tumani,Sergeli-8a,17A,41.225399,69.21663
Toshkent shahri,Sergeli tumani,Sergeli-8a,18,41.22464,69.215022
Toshkent shahri,Sergeli tumani,Sergeli-8a,19,41.224104,69.215013
Toshkent shahri,Sergeli tumani,Sergeli-8a,20,41.223609,69.215363
Toshkent shahri,Sergeli tumani,Sergeli-8a,21,41.224382,69.214258
Toshkent shahri,Sergeli tumani,Sergeli-8a,22,41.223799,69.214169
Toshkent shahri,Sergeli tumani,Sergeli-8a,23,41.223093,69.215732
Toshkent shahri,Sergeli tumani,Sergeli-8a,24,41.223188,69.214806
Toshkent shahri,Sergeli tumani,Sergeli-8a,25,41.224083,69.21583
Toshkent shahri,Sergeli tumani,Sergeli-8a,26,41.224579,69.215965
Toshkent shahri,Sergeli tumani,Quruvchi,1,41.213774,69.263854
Toshkent shahri,Sergeli tumani,Quruvchi,2,41.213041,69.263818
Toshkent shahri,Sergeli tumani,Quruvchi,3,41.212858,69.264744
Toshkent shahri,Sergeli tumani,Quruvchi,3A,41.218135,69.259938
Toshkent shahri,Sergeli tumani,Quruvchi,3B,41.218522,69.25965
Toshkent shahri,Sergeli tumani,Quruvchi,3V,41.218664,69.259525
Toshkent shahri,Sergeli tumani,Quruvchi,4,41.21338,69.265633
Toshkent shahri,Sergeli tumani,Quruvchi,4B,41.217925,69.263702
Toshkent shahri,Sergeli tumani,Quruvchi,5,41.213909,69.266612
Toshkent shahri,Sergeli tumani,Quruvchi,6,41.214513,69.267214
Toshkent shahri,Sergeli tumani,Quruvchi,6A,41.21899,69.260899
Toshkent shahri,Sergeli tumani,Quruvchi,6B,41.21899,69.260899
Toshkent shahri,Sergeli tumani,Quruvchi,7,41.21494,69.267663
Toshkent shahri,Sergeli tumani,Quruvchi,7A,41.216833,69.265759
Toshkent shahri,Sergeli tumani,Quruvchi,7B,41.218284,69.263881
Toshkent shahri,Sergeli tumani,Quruvchi,8,41.21553,69.268346
Toshkent shahri,Sergeli tumani,Quruvchi,9,41.21629,69.268139
Toshkent shahri,Sergeli tumani,Quruvchi,9B,41.218217,69.264034
Toshkent shahri,Sergeli tumani,Quruvchi,10,41.215639,69.2676
Toshkent shahri,Sergeli tumani,Quruvchi,11,41.215205,69.267088
Toshkent shahri,Sergeli tumani,Quruvchi,12,41.214771,69.266729
Toshkent shahri,Sergeli tumani,Quruvchi,13,41.214574,69.266316
Toshkent shahri,Sergeli tumani,Quruvchi,14,41.214316,69.266046
Toshkent shahri,Sergeli tumani,Quruvchi,15,41.214174,69.265606
Toshkent shahri,Sergeli tumani,Quruvchi,16,41.213529,69.264438
Toshkent shahri,Sergeli tumani,Quruvchi,17,41.216297,69.267106
Toshkent shahri,Sergeli tumani,Quruvchi,17A,41.216405,69.267097
Toshkent shahri,Sergeli tumani,Quruvchi,18,41.214879,69.264393
Toshkent shahri,Sergeli tumani,Quruvchi,19,41.215435,69.26398
Toshkent shahri,Sergeli tumani,Quruvchi,19B,41.218535,69.263621
Toshkent shahri,Sergeli tumani,Quruvchi,20,41.215985,69.263567
Toshkent shahri,Sergeli tumani,Quruvchi,22,41.21821,69.262219
Toshkent shahri,Sergeli tumani,Quruvchi,23,41.218841,69.262184
Toshkent shahri,Sergeli tumani,Quruvchi,24,41.218562,69.261734
Toshkent shahri,Sergeli tumani,Quruvchi,25A,41.217206,69.266424
Toshkent shahri,Sergeli tumani,Quruvchi,26A,41.21745,69.266154
Toshkent shahri,Sergeli tumani,Quruvchi,27,41.217545,69.266388
Toshkent shahri,Sergeli tumani,Quruvchi,28,41.220618,69.261689
Toshkent shahri,Sergeli tumani,Quruvchi,29,41.220692,69.261932
Toshkent shahri,Sergeli tumani,Quruvchi,30,41.217464,69.263199
Toshkent shahri,Sergeli tumani,Quruvchi,31,41.221011,69.262669
Toshkent shahri,Sergeli tumani,Quruvchi,32,41.216982,69.263522
Toshkent shahri,Sergeli tumani,Quruvchi,32A,41.218237,69.265498
Toshkent shahri,Sergeli tumani,Quruvchi,33,41.216575,69.263333
Toshkent shahri,Sergeli tumani,Quruvchi,34,41.216738,69.261007
Toshkent shahri,Sergeli tumani,Quruvchi,34B,41.218081,69.266118
Toshkent shahri,Sergeli tumani,Quruvchi,35,41.220475,69.262184
Toshkent shahri,Sergeli tumani,Quruvchi,37,41.214967,69.262228
Toshkent shahri,Sergeli tumani,Quruvchi,38,41.217294,69.261393
Toshkent shahri,Sergeli tumani,Quruvchi,39,41.218488,69.266046
Toshkent shahri,Sergeli tumani,Quruvchi,42,41.219539,69.263378
Toshkent shahri,Sergeli tumani,Quruvchi,43,41.213387,69.269684
Toshkent shahri,Sergeli tumani,Quruvchi,44,41.213292,69.269514
Toshkent shahri,Sergeli tumani,Quruvchi,45,41.216677,69.261806
Toshkent shahri,Sergeli tumani,Quruvchi,80,41.216466,69.269038
Toshkent shahri,Sergeli tumani,Quruvchi,86,41.21861,69.262911
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,1,41.247702,69.294119
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,2,41.247146,69.294065
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,2A,41.247194,69.295224
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,3,41.246468,69.292574
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,4,41.246739,69.293562
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,6,41.246285,69.294442
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,7,41.246163,69.294963
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,8,41.244976,69.293418
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,9,41.245878,69.295511
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,10,41.245092,69.294981
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,11,41.245878,69.296104
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,12,41.245078,69.295592
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,13,41.245851,69.296688
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,14,41.245078,69.296203
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,15,41.244963,69.298224
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,16,41.245038,69.299185
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,17,41.245641,69.300667
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,18,41.246394,69.299203
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,19,41.246238,69.298404
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,20,41.245851,69.298404
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,21,41.245899,69.29729
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,22,41.246,69.297766
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,23,41.246387,69.297775
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,24,41.246949,69.296706
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,25,41.247804,69.296688
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,26,41.247987,69.297308
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,27,41.248177,69.299203
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,28,41.246773,69.300389
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,29,41.247261,69.300389
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,30,41.24777,69.300398
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,31,41.248861,69.300658
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,32,41.249499,69.299194
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,33,41.249675,69.298197
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,34,41.249512,69.297388
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,35,41.249255,69.298188
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,36,41.249105,69.297406
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,37,41.248861,69.298161
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,37A,41.2488,69.299634
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,38,41.248692,69.297406
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,42,41.250414,69.299464
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,43,41.250543,69.300757
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,44,41.250651,69.300048
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,45,41.250821,69.299473
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,46,41.251058,69.300039
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,47,41.251214,69.299464
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,48,41.251072,69.300524
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,49,41.252041,69.300667
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,50,41.252068,69.298152
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,51,41.250889,69.298044
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,52,41.249824,69.299203
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-5,52A,41.249695,69.300739
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-6,1,41.245309,69.292052
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-6,4,41.245132,69.287498
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-6,5,41.245132,69.290507
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-6,5A,41.244963,69.290148
Toshkent shahri,Sergeli tumani,Qo'yliq Massiv-6,6,41.245146,69.288989
