Viloyat,Tuman,Kvartal,Dom raqami,Lat,Lon
Toshkent shahri,Yangihayot tumani,Sputnik-3,64,41.20467,69.226215
Toshkent shahri,Yangihayot tumani,Sputnik-3,65,41.204805,69.226556
Toshkent shahri,Yangihayot tumani,Sputnik-3,66,41.205029,69.227104
Toshkent shahri,Yangihayot tumani,Sputnik-3,67,41.20547,69.228146
Toshkent shahri,Yangihayot tumani,Sputnik-3,68,41.203659,69.224454
Toshkent shahri,Yangihayot tumani,Sputnik-3,69,41.203808,69.224796
Toshkent shahri,Yangihayot tumani,Sputnik-3,70,41.20395,69.225164
Toshkent shahri,Yangihayot tumani,Sputnik-3,71,41.204093,69.225505
Toshkent shahri,Yangihayot tumani,Sputnik-3,72,41.204317,69.226017
Toshkent shahri,Yangihayot tumani,Sputnik-3,73,41.204595,69.226727
Toshkent shahri,Yangihayot tumani,Sputnik-3,74,41.204812,69.227257
Toshkent shahri,Yangihayot tumani,Sputnik-3,75,41.204954,69.227598
Toshkent shahri,Yangihayot tumani,Sputnik-3,76,41.205111,69.227958
Toshkent shahri,Yangihayot tumani,Sputnik-3,77,41.205246,69.22829
Toshkent shahri,Yangihayot tumani,Sputnik-4,2,41.207621,69.227661
Toshkent shahri,Yangihayot tumani,Sputnik-4,3,41.207756,69.228021
Toshkent shahri,Yangihayot tumani,Sputnik-4,4,41.207892,69.228362
Toshkent shahri,Yangihayot tumani,Sputnik-4,5,41.207261,69.227482
Toshkent shahri,Yangihayot tumani,Sputnik-4,6,41.207682,69.228515
Toshkent shahri,Yangihayot tumani,Sputnik-4,7,41.207037,69.227625
Toshkent shahri,Yangihayot tumani,Sputnik-4,8,41.207173,69.227958
Toshkent shahri,Yangihayot tumani,Sputnik-4,9,41.207315,69.228308
Toshkent shahri,Yangihayot tumani,Sputnik-4,10,41.207458,69.228676
Toshkent shahri,Yangihayot tumani,Sputnik-4,11,41.206691,69.227877
Toshkent shahri,Yangihayot tumani,Sputnik-4,12,41.206827,69.228191
Toshkent shahri,Yangihayot tumani,Sputnik-4,13,41.206013,69.231659
Toshkent shahri,Yangihayot tumani,Sputnik-4,13D,41.206949,69.228604
Toshkent shahri,Yangihayot tumani,Sputnik-4,14,41.207098,69.228901
Toshkent shahri,Yangihayot tumani,Sputnik-4,15,41.206467,69.22803
Toshkent shahri,Yangihayot tumani,Sputnik-4,16,41.206881,69.229072
Toshkent shahri,Yangihayot tumani,Sputnik-4,17,41.206244,69.228182
Toshkent shahri,Yangihayot tumani,Sputnik-4,18,41.206386,69.228533
Toshkent shahri,Yangihayot tumani,Sputnik-4,19,41.206522,69.228874
Toshkent shahri,Yangihayot tumani,Sputnik-4,20,41.206651,69.229197
Toshkent shahri,Yangihayot tumani,Sputnik-4,21,41.205864,69.228452
Toshkent shahri,Yangihayot tumani,Sputnik-4,22,41.206006,69.228802
Toshkent shahri,Yangihayot tumani,Sputnik-4,23,41.206142,69.229143
Toshkent shahri,Yangihayot tumani,Sputnik-4,24,41.206277,69.229485
Toshkent shahri,Yangihayot tumani,Sputnik-4,25,41.20568,69.228613
Toshkent shahri,Yangihayot tumani,Sputnik-4,26,41.20547,69.228775
Toshkent shahri,Yangihayot tumani,Sputnik-4,27,41.206562,69.230239
Toshkent shahri,Yangihayot tumani,Sputnik-4,28,41.206026,69.23015
Toshkent shahri,Yangihayot tumani,Sputnik-4,29,41.20722,69.230024
Toshkent shahri,Yangihayot tumani,Sputnik-4,30,41.207885,69.22979
Toshkent shahri,Yangihayot tumani,Sputnik-4,31,41.20817,69.228982
Toshkent shahri,Yangihayot tumani,Sputnik-4,32,41.207594,69.22909
Toshkent shahri,Yangihayot tumani,Sputnik-4,33,41.207234,69.229323
Toshkent shahri,Yangihayot tumani,Sputnik-4,34,41.206807,69.229647
Toshkent shahri,Yangihayot tumani,Sputnik-4,39,41.205124,69.232934
Toshkent shahri,Yangihayot tumani,Sputnik-4,40,41.204792,69.23218
Toshkent shahri,Yangihayot tumani,Sputnik-4,40A,41.205144,69.232063
Toshkent shahri,Yangihayot tumani,Sputnik-4,40B,41.205728,69.232898
Toshkent shahri,Yangihayot tumani,Sputnik-4,40G,41.204812,69.236626
Toshkent shahri,Yangihayot tumani,Sputnik-4,41,41.205538,69.233626
Toshkent shahri,Yangihayot tumani,Sputnik-4,42,41.205674,69.22935
Toshkent shahri,Yangihayot tumani,Sputnik-4,43,41.207132,69.232081
Toshkent shahri,Yangihayot tumani,Sputnik-4,43-95/4,41.206997,69.231856
Toshkent shahri,Yangihayot tumani,Sputnik-4,43-95/9,41.206915,69.232207
Toshkent shahri,Yangihayot tumani,Sputnik-4,44,41.207655,69.23068
Toshkent shahri,Yangihayot tumani,Sputnik-4,47,41.205809,69.231192
Toshkent shahri,Yangihayot tumani,Sputnik-4,48,41.20471,69.231587
Toshkent shahri,Yangihayot tumani,Sputnik-4,49,41.206094,69.231946
Toshkent shahri,Yangihayot tumani,Sputnik-4,50,41.206006,69.233195
Toshkent shahri,Yangihayot tumani,Sputnik-4,51,41.204337,69.232368
Toshkent shahri,Yangihayot tumani,Sputnik-4,52,41.206793,69.23333
Toshkent shahri,Yangihayot tumani,Sputnik-4,53,41.206678,69.23235
Toshkent shahri,Yangihayot tumani,Sputnik-4,54,41.204636,69.233743
Toshkent shahri,Yangihayot tumani,Sputnik-5,1,41.198624,69.213495
Toshkent shahri,Yangihayot tumani,Sputnik-5,2,41.198842,69.214043
Toshkent shahri,Yangihayot tumani,Sputnik-5,3,41.198414,69.213639
Toshkent shahri,Yangihayot tumani,Sputnik-5,4,41.198638,69.214187
Toshkent shahri,Yangihayot tumani,Sputnik-5,5,41.199791,69.217645
Toshkent shahri,Yangihayot tumani,Sputnik-5,6,41.198421,69.214348
Toshkent shahri,Yangihayot tumani,Sputnik-5,7,41.198699,69.215085
Toshkent shahri,Yangihayot tumani,Sputnik-5,8,41.19893,69.215669
Toshkent shahri,Yangihayot tumani,Sputnik-5,9,41.198333,69.215121
Toshkent shahri,Yangihayot tumani,Sputnik-5,10,41.197091,69.217106
Toshkent shahri,Yangihayot tumani,Sputnik-5,10A,41.198658,69.215974
Toshkent shahri,Yangihayot tumani,Sputnik-5,11,41.197559,69.219244
Toshkent shahri,Yangihayot tumani,Sputnik-5,11A,41.198278,69.216244
Toshkent shahri,Yangihayot tumani,Sputnik-5,12,41.197905,69.216289
Toshkent shahri,Yangihayot tumani,Sputnik-5,13,41.197695,69.216441
Toshkent shahri,Yangihayot tumani,Sputnik-5,15,41.197138,69.219558
Toshkent shahri,Yangihayot tumani,Sputnik-5,16,41.196718,69.217097
Toshkent shahri,Yangihayot tumani,Sputnik-5,17,41.196697,69.216325
Toshkent shahri,Yangihayot tumani,Sputnik-5,17B,41.196555,69.216693
Toshkent shahri,Yangihayot tumani,Sputnik-5,18,41.197138,69.216298
Toshkent shahri,Yangihayot tumani,Sputnik-5,19,41.197342,69.215821
Toshkent shahri,Yangihayot tumani,Sputnik-5,20,41.197736,69.215552
Toshkent shahri,Yangihayot tumani,Sputnik-5,21,41.198109,69.215606
Toshkent shahri,Yangihayot tumani,Sputnik-5,22,41.199201,69.215453
Toshkent shahri,Yangihayot tumani,Sputnik-5,23,41.198448,69.215651
Toshkent shahri,Yangihayot tumani,Sputnik-5,24,41.1976,69.214411
Toshkent shahri,Yangihayot tumani,Sputnik-5,25,41.196345,69.21513
Toshkent shahri,Yangihayot tumani,Sputnik-5,30,41.196358,69.217277
Toshkent shahri,Yangihayot tumani,Sputnik-6,1,41.202465,69.224463
Toshkent shahri,Yangihayot tumani,Sputnik-6,1A,41.202302,69.224535
Toshkent shahri,Yangihayot tumani,Sputnik-6,2,41.201806,69.224104
Toshkent shahri,Yangihayot tumani,Sputnik-6,4,41.202058,69.224688
Toshkent shahri,Yangihayot tumani,Sputnik-6,5,41.201589,69.224275
Toshkent shahri,Yangihayot tumani,Sputnik-6,6,41.201813,69.224841
Toshkent shahri,Yangihayot tumani,Sputnik-6,7,41.201583,69.225002
Toshkent shahri,Yangihayot tumani,Sputnik-6,8,41.201718,69.225254
Toshkent shahri,Yangihayot tumani,Sputnik-6,9,41.200972,69.224688
Toshkent shahri,Yangihayot tumani,Sputnik-6,10,41.201304,69.225389
Toshkent shahri,Yangihayot tumani,Sputnik-6,11,41.200565,69.2252
Toshkent shahri,Yangihayot tumani,Sputnik-6,15,41.199941,69.226314
Toshkent shahri,Yangihayot tumani,Sputnik-6,16,41.200456,69.225658
Toshkent shahri,Yangihayot tumani,Sputnik-6,17,41.201786,69.222622
Toshkent shahri,Yangihayot tumani,Sputnik-6,18,41.201996,69.223134
Toshkent shahri,Yangihayot tumani,Sputnik-6,19,41.201427,69.222667
Toshkent shahri,Yangihayot tumani,Sputnik-6,20,41.201766,69.223502
Toshkent shahri,Yangihayot tumani,Sputnik-6,21,41.20104,69.222954
Toshkent shahri,Yangihayot tumani,Sputnik-6,22,41.201386,69.22379
Toshkent shahri,Yangihayot tumani,Sputnik-6,23,41.200802,69.223322
Toshkent shahri,Yangihayot tumani,Sputnik-6,24,41.201019,69.223843
Toshkent shahri,Yangihayot tumani,Sputnik-6,25,41.200592,69.223475
Toshkent shahri,Yangihayot tumani,Sputnik-6,26,41.200802,69.223987
Toshkent shahri,Yangihayot tumani,Sputnik-6,27,41.200219,69.223529
Toshkent shahri,Yangihayot tumani,Sputnik-6,28,41.200565,69.224373
Toshkent shahri,Yangihayot tumani,Sputnik-6,29,41.199839,69.223799
Toshkent shahri,Yangihayot tumani,Sputnik-6,30,41.200192,69.224643
Toshkent shahri,Yangihayot tumani,Sputnik-6,31,41.199608,69.224185
Toshkent shahri,Yangihayot tumani,Sputnik-6,32,41.199825,69.224688
Toshkent shahri,Yangihayot tumani,Sputnik-6,33,41.199364,69.224355
Toshkent shahri,Yangihayot tumani,Sputnik-6,34,41.199581,69.224885
Toshkent shahri,Yangihayot tumani,Sputnik-6,35,41.199154,69.224508
Toshkent shahri,Yangihayot tumani,Sputnik-6,36,41.199364,69.225029
Toshkent shahri,Yangihayot tumani,Sputnik-6,39,41.20277,69.22414
Toshkent shahri,Yangihayot tumani,Sputnik-7,1,41.203584,69.225999
Toshkent shahri,Yangihayot tumani,Sputnik-7,2,41.20357,69.225622
Toshkent shahri,Yangihayot tumani,Sputnik-7,2A,41.203204,69.225694
Toshkent shahri,Yangihayot tumani,Sputnik-7,3,41.204514,69.227805
Toshkent shahri,Yangihayot tumani,Sputnik-7,4,41.204771,69.22847
Toshkent shahri,Yangihayot tumani,Sputnik-7,5,41.204927,69.229503
Toshkent shahri,Yangihayot tumani,Sputnik-7,6,41.203129,69.225002
Toshkent shahri,Yangihayot tumani,Sputnik-7,7,41.203347,69.22564
Toshkent shahri,Yangihayot tumani,Sputnik-7,8,41.204283,69.228003
Toshkent shahri,Yangihayot tumani,Sputnik-7,8A,41.204106,69.227571
Toshkent shahri,Yangihayot tumani,Sputnik-7,9,41.203964,69.228137
Toshkent shahri,Yangihayot tumani,Sputnik-7,11,41.202458,69.225344
Toshkent shahri,Yangihayot tumani,Sputnik-7,14,41.20431,69.228811
Toshkent shahri,Yangihayot tumani,Sputnik-7,18,41.202994,69.227032
Toshkent shahri,Yangihayot tumani,Sputnik-7,19A,41.203903,69.226745
Toshkent shahri,Yangihayot tumani,Sputnik-7,20,41.203604,69.228506
Toshkent shahri,Yangihayot tumani,Sputnik-7,23,41.203007,69.226781
Toshkent shahri,Yangihayot tumani,Sputnik-7,23A,41.202376,69.225514
Toshkent shahri,Yangihayot tumani,Sputnik-7,24,41.202709,69.226206
Toshkent shahri,Yangihayot tumani,Sputnik-7,25,41.20277,69.227185
Toshkent shahri,Yangihayot tumani,Sputnik-7,26,41.203021,69.227796
Toshkent shahri,Yangihayot tumani,Sputnik-7,27,41.203374,69.228667
Toshkent shahri,Yangihayot tumani,Sputnik-7,47,41.204235,69.230689
Toshkent shahri,Yangihayot tumani,Sputnik-7,49,41.204554,69.230967
Toshkent shahri,Yangihayot tumani,Sputnik-7,50,41.204452,69.230275
Toshkent shahri,Yangihayot tumani,Sputnik-7,51,41.204419,69.229647
Toshkent shahri,Yangihayot tumani,Sputnik-7,52,41.204127,69.228883
Toshkent shahri,Yangihayot tumani,Sputnik-8,1,41.195157,69.216001
Toshkent shahri,Yangihayot tumani,Sputnik-8,2,41.196277,69.219433
Toshkent shahri,Yangihayot tumani,Sputnik-8,3,41.196284,69.218768
Toshkent shahri,Yangihayot tumani,Sputnik-8,4,41.196745,69.219846
Toshkent shahri,Yangihayot tumani,Sputnik-8,5,41.194791,69.21628
Toshkent shahri,Yangihayot tumani,Sputnik-8,6,41.195225,69.217358
Toshkent shahri,Yangihayot tumani,Sputnik-8,7,41.195463,69.217933
Toshkent shahri,Yangihayot tumani,Sputnik-8,8,41.195686,69.218471
Toshkent shahri,Yangihayot tumani,Sputnik-8,9,41.195924,69.219055
Toshkent shahri,Yangihayot tumani,Sputnik-8,10,41.196372,69.220115
Toshkent shahri,Yangihayot tumani,Sputnik-8,11,41.194574,69.216441
Toshkent shahri,Yangihayot tumani,Sputnik-8,12,41.195042,69.216828
Toshkent shahri,Yangihayot tumani,Sputnik-8,12A,41.195605,69.217115
Toshkent shahri,Yangihayot tumani,Sputnik-8,12B,41.194994,69.217438
Toshkent shahri,Yangihayot tumani,Sputnik-8,13,41.195245,69.218085
Toshkent shahri,Yangihayot tumani,Sputnik-8,14,41.195469,69.218642
Toshkent shahri,Yangihayot tumani,Sputnik-8,15,41.195714,69.219208
Toshkent shahri,Yangihayot tumani,Sputnik-8,16,41.196155,69.220277
Toshkent shahri,Yangihayot tumani,Sputnik-8,17,41.194357,69.216585
Toshkent shahri,Yangihayot tumani,Sputnik-8,18,41.19458,69.217124
Toshkent shahri,Yangihayot tumani,Sputnik-8,19,41.194804,69.217663
Toshkent shahri,Yangihayot tumani,Sputnik-8,20,41.19549,69.219352
Toshkent shahri,Yangihayot tumani,Sputnik-8,21,41.195727,69.219909
Toshkent shahri,Yangihayot tumani,Sputnik-8,22,41.195951,69.220421
Toshkent shahri,Yangihayot tumani,Sputnik-8,24,41.194818,69.2184
Toshkent shahri,Yangihayot tumani,Sputnik-8,25,41.195049,69.218939
Toshkent shahri,Yangihayot tumani,Sputnik-8,26,41.195273,69.219496
Toshkent shahri,Yangihayot tumani,Sputnik-8,27,41.193922,69.216738
Toshkent shahri,Yangihayot tumani,Sputnik-8,28,41.194262,69.217555
Toshkent shahri,Yangihayot tumani,Sputnik-8,29,41.194608,69.218552
Toshkent shahri,Yangihayot tumani,Sputnik-8,30,41.194831,69.2191
Toshkent shahri,Yangihayot tumani,Sputnik-8,31,41.195388,69.220277
Toshkent shahri,Yangihayot tumani,Sputnik-8,32,41.195517,69.220592
Toshkent shahri,Yangihayot tumani,Sputnik-8,33,41.193542,69.217034
Toshkent shahri,Yangihayot tumani,Sputnik-8,34,41.193875,69.217843
Toshkent shahri,Yangihayot tumani,Sputnik-8,35,41.194323,69.218768
Toshkent shahri,Yangihayot tumani,Sputnik-8,36,41.194547,69.219316
Toshkent shahri,Yangihayot tumani,Sputnik-8,37,41.194994,69.220565
Toshkent shahri,Yangihayot tumani,Sputnik-8,38,41.195137,69.220879
Toshkent shahri,Yangihayot tumani,Sputnik-8,39,41.193868,69.218346
Toshkent shahri,Yangihayot tumani,Sputnik-8,40,41.194099,69.218912
Toshkent shahri,Yangihayot tumani,Sputnik-8,41,41.194329,69.219469
Toshkent shahri,Yangihayot tumani,Sputnik-8,42,41.194567,69.220026
Toshkent shahri,Yangihayot tumani,Sputnik-8,43,41.193203,69.217402
Toshkent shahri,Yangihayot tumani,Sputnik-8,44,41.193658,69.21848
Toshkent shahri,Yangihayot tumani,Sputnik-8,45,41.194357,69.220187
Toshkent shahri,Yangihayot tumani,Sputnik-8,46,41.194798,69.221274
Toshkent shahri,Yangihayot tumani,Sputnik-8,46A,41.19458,69.220798
Toshkent shahri,Yangihayot tumani,Sputnik-8,47,41.193006,69.217564
Toshkent shahri,Yangihayot tumani,Sputnik-8,48,41.19344,69.218633
Toshkent shahri,Yangihayot tumani,Sputnik-8,49,41.193671,69.21919
Toshkent shahri,Yangihayot tumani,Sputnik-8,50,41.193902,69.219756
Toshkent shahri,Yangihayot tumani,Sputnik-8,51,41.194133,69.220331
Toshkent shahri,Yangihayot tumani,Sputnik-8,52,41.194594,69.221436
Toshkent shahri,Yangihayot tumani,Sputnik-8,53,41.192782,69.217708
Toshkent shahri,Yangihayot tumani,Sputnik-8,54,41.19325,69.218795
Toshkent shahri,Yangihayot tumani,Sputnik-8,55,41.193468,69.219361
Toshkent shahri,Yangihayot tumani,Sputnik-8,56,41.193692,69.219918
Toshkent shahri,Yangihayot tumani,Sputnik-8,57,41.193915,69.220484
Toshkent shahri,Yangihayot tumani,Sputnik-8,58,41.194363,69.221571
Toshkent shahri,Yangihayot tumani,Sputnik-8,59,41.192572,69.217861
Toshkent shahri,Yangihayot tumani,Sputnik-8,60,41.193027,69.218957
Toshkent shahri,Yangihayot tumani,Sputnik-8,61,41.193705,69.220654
Toshkent shahri,Yangihayot tumani,Sputnik-8,62,41.19416,69.221741
Toshkent shahri,Yangihayot tumani,Sputnik-8,63,41.195361,69.216702
Toshkent shahri,Yangihayot tumani,Sputnik-8,64,41.196521,69.219298
Toshkent shahri,Yangihayot tumani,Sputnik-8,65,41.193067,69.218211
Toshkent shahri,Yangihayot tumani,Sputnik-8,66,41.1942,69.220978
Toshkent shahri,Yangihayot tumani,Sputnik-8,67,41.192877,69.218355
Toshkent shahri,Yangihayot tumani,Sputnik-8,71,41.195829,69.217672
Toshkent shahri,Yangihayot tumani,Sputnik-8,72,41.196046,69.218211
Toshkent shahri,Yangihayot tumani,Sputnik-9,1,41.197912,69.222738
Toshkent shahri,Yangihayot tumani,Sputnik-9,2,41.198353,69.223807
Toshkent shahri,Yangihayot tumani,Sputnik-9,5,41.199038,69.225478
Toshkent shahri,Yangihayot tumani,Sputnik-9,6,41.199486,69.226565
Toshkent shahri,Yangihayot tumani,Sputnik-9,7,41.197539,69.222981
Toshkent shahri,Yangihayot tumani,Sputnik-9,7A,41.19779,69.223592
Toshkent shahri,Yangihayot tumani,Sputnik-9,8,41.19798,69.224068
Toshkent shahri,Yangihayot tumani,Sputnik-9,9,41.198211,69.224616
Toshkent shahri,Yangihayot tumani,Sputnik-9,10,41.198448,69.225191
Toshkent shahri,Yangihayot tumani,Sputnik-9,11,41.198665,69.225748
Toshkent shahri,Yangihayot tumani,Sputnik-9,11-Apr,41.198862,69.226206
Toshkent shahri,Yangihayot tumani,Sputnik-9,12,41.199113,69.226835
Toshkent shahri,Yangihayot tumani,Sputnik-9,13,41.197322,69.223125
Toshkent shahri,Yangihayot tumani,Sputnik-9,14,41.197763,69.22423
Toshkent shahri,Yangihayot tumani,Sputnik-9,16,41.198224,69.225335
Toshkent shahri,Yangihayot tumani,Sputnik-9,17,41.198462,69.225901
Toshkent shahri,Yangihayot tumani,Sputnik-9,18,41.198903,69.226988
Toshkent shahri,Yangihayot tumani,Sputnik-9,19,41.197105,69.223286
Toshkent shahri,Yangihayot tumani,Sputnik-9,20,41.197322,69.223825
Toshkent shahri,Yangihayot tumani,Sputnik-9,21,41.197552,69.224364
Toshkent shahri,Yangihayot tumani,Sputnik-9,22,41.198258,69.226062
Toshkent shahri,Yangihayot tumani,Sputnik-9,23,41.198468,69.226601
Toshkent shahri,Yangihayot tumani,Sputnik-9,24,41.198699,69.227158
Toshkent shahri,Yangihayot tumani,Sputnik-9,25,41.197342,69.224526
Toshkent shahri,Yangihayot tumani,Sputnik-9,26,41.197573,69.225092
Toshkent shahri,Yangihayot tumani,Sputnik-9,27,41.197797,69.22564
Toshkent shahri,Yangihayot tumani,Sputnik-9,28,41.198034,69.226215
Toshkent shahri,Yangihayot tumani,Sputnik-9,29,41.196779,69.223664
Toshkent shahri,Yangihayot tumani,Sputnik-9,30,41.196901,69.223987
Toshkent shahri,Yangihayot tumani,Sputnik-9,31,41.197362,69.225245
Toshkent shahri,Yangihayot tumani,Sputnik-9,32,41.19758,69.225802
Toshkent shahri,Yangihayot tumani,Sputnik-9,33,41.198136,69.226988
Toshkent shahri,Yangihayot tumani,Sputnik-9,34,41.198272,69.227311
Toshkent shahri,Yangihayot tumani,Sputnik-9,35,41.196399,69.223933
Toshkent shahri,Yangihayot tumani,Sputnik-9,36,41.196521,69.224284
Toshkent shahri,Yangihayot tumani,Sputnik-9,37,41.197077,69.22546
Toshkent shahri,Yangihayot tumani,Sputnik-9,38,41.197301,69.225999
Toshkent shahri,Yangihayot tumani,Sputnik-9,39,41.197749,69.227275
Toshkent shahri,Yangihayot tumani,Sputnik-9,40,41.197878,69.227589
Toshkent shahri,Yangihayot tumani,Sputnik-9,41,41.196623,69.225029
Toshkent shahri,Yangihayot tumani,Sputnik-9,42,41.196854,69.225613
Toshkent shahri,Yangihayot tumani,Sputnik-9,43,41.197084,69.226152
Toshkent shahri,Yangihayot tumani,Sputnik-9,44,41.197328,69.226718
Toshkent shahri,Yangihayot tumani,Sputnik-9,45,41.195958,69.224113
Toshkent shahri,Yangihayot tumani,Sputnik-9,46,41.196406,69.225191
Toshkent shahri,Yangihayot tumani,Sputnik-9,47,41.197105,69.226889
Toshkent shahri,Yangihayot tumani,Sputnik-9,48,41.197546,69.227985
Toshkent shahri,Yangihayot tumani,Sputnik-9,49,41.195748,69.224257
Toshkent shahri,Yangihayot tumani,Sputnik-9,50,41.196202,69.225353
Toshkent shahri,Yangihayot tumani,Sputnik-9,51,41.196887,69.227041
Toshkent shahri,Yangihayot tumani,Sputnik-9,52,41.197342,69.228137
Toshkent shahri,Yangihayot tumani,Sputnik-9,53,41.19553,69.224418
Toshkent shahri,Yangihayot tumani,Sputnik-9,54,41.195992,69.225505
Toshkent shahri,Yangihayot tumani,Sputnik-9,55,41.196677,69.227185
Toshkent shahri,Yangihayot tumani,Sputnik-9,56,41.197125,69.228272
Toshkent shahri,Yangihayot tumani,Sputnik-9,57,41.195327,69.224562
Toshkent shahri,Yangihayot tumani,Sputnik-9,58,41.195775,69.225658
Toshkent shahri,Yangihayot tumani,Sputnik-9,59,41.19646,69.227338
Toshkent shahri,Yangihayot tumani,Sputnik-9,60,41.196894,69.228443
Toshkent shahri,Yangihayot tumani,Sputnik-9,61,41.195795,69.224948
Toshkent shahri,Yangihayot tumani,Sputnik-9,62,41.196792,69.227814
Toshkent shahri,Yangihayot tumani,Sputnik-9,63,41.195558,69.225065
Toshkent shahri,Yangihayot tumani,Sputnik-9,65,41.197607,69.226754
Toshkent shahri,Yangihayot tumani,Sputnik-9,67,41.199344,69.226826
Toshkent shahri,Yangihayot tumani,Sputnik-9,68,41.198088,69.223268
Toshkent shahri,Yangihayot tumani,Sputnik-9,69,41.198814,69.224912
Toshkent shahri,Yangihayot tumani,Sputnik-9,72,41.198842,69.225487
Toshkent shahri,Yangihayot tumani,Sputnik-10,1,41.201745,69.225892
Toshkent shahri,Yangihayot tumani,Sputnik-10,2,41.20184,69.226125
Toshkent shahri,Yangihayot tumani,Sputnik-10,3,41.201929,69.226314
Toshkent shahri,Yangihayot tumani,Sputnik-10,4,41.202003,69.226502
Toshkent shahri,Yangihayot tumani,Sputnik-10,5,41.202044,69.226709
Toshkent shahri,Yangihayot tumani,Sputnik-10,6,41.202207,69.226952
Toshkent shahri,Yangihayot tumani,Sputnik-10,7,41.202288,69.227167
Toshkent shahri,Yangihayot tumani,Sputnik-10,8,41.202451,69.227284
Toshkent shahri,Yangihayot tumani,Sputnik-10,9,41.202465,69.22758
Toshkent shahri,Yangihayot tumani,Sputnik-10,10,41.20256,69.227787
Toshkent shahri,Yangihayot tumani,Sputnik-10,11,41.202634,69.228012
Toshkent shahri,Yangihayot tumani,Sputnik-10,12,41.201542,69.226044
Toshkent shahri,Yangihayot tumani,Sputnik-10,13,41.201589,69.22626
Toshkent shahri,Yangihayot tumani,Sputnik-10,14,41.201705,69.226458
Toshkent shahri,Yangihayot tumani,Sputnik-10,15,41.201786,69.226619
Toshkent shahri,Yangihayot tumani,Sputnik-10,16,41.201895,69.226898
Toshkent shahri,Yangihayot tumani,Sputnik-10,17,41.201983,69.226979
Toshkent shahri,Yangihayot tumani,Sputnik-10,18,41.20201,69.22732
Toshkent shahri,Yangihayot tumani,Sputnik-10,19,41.202091,69.227527
Toshkent shahri,Yangihayot tumani,Sputnik-10,20,41.202234,69.22776
Toshkent shahri,Yangihayot tumani,Sputnik-10,21,41.202322,69.227967
Toshkent shahri,Yangihayot tumani,Sputnik-10,22,41.20241,69.228137
Toshkent shahri,Yangihayot tumani,Sputnik-10,22A,41.202417,69.228272
Toshkent shahri,Yangihayot tumani,Sputnik-10,23,41.201216,69.22626
Toshkent shahri,Yangihayot tumani,Sputnik-10,24,41.201338,69.226484
Toshkent shahri,Yangihayot tumani,Sputnik-10,25,41.201406,69.226682
Toshkent shahri,Yangihayot tumani,Sputnik-10,27,41.201596,69.227149
Toshkent shahri,Yangihayot tumani,Sputnik-10,28,41.201678,69.227329
Toshkent shahri,Yangihayot tumani,Sputnik-10,29,41.201759,69.227518
Toshkent shahri,Yangihayot tumani,Sputnik-10,30,41.201813,69.227769
Toshkent shahri,Yangihayot tumani,Sputnik-10,31,41.201935,69.227958
Toshkent shahri,Yangihayot tumani,Sputnik-10,32,41.202003,69.228155
Toshkent shahri,Yangihayot tumani,Sputnik-10,33,41.20106,69.226386
Toshkent shahri,Yangihayot tumani,Sputnik-10,34,41.201101,69.226646
Toshkent shahri,Yangihayot tumani,Sputnik-10,35,41.201257,69.226817
Toshkent shahri,Yangihayot tumani,Sputnik-10,36,41.201271,69.227059
Toshkent shahri,Yangihayot tumani,Sputnik-10,37,41.201386,69.227275
Toshkent shahri,Yangihayot tumani,Sputnik-10,38,41.201454,69.227491
Toshkent shahri,Yangihayot tumani,Sputnik-10,39,41.201542,69.227697
Toshkent shahri,Yangihayot tumani,Sputnik-10,40,41.201623,69.227895
Toshkent shahri,Yangihayot tumani,Sputnik-10,41,41.201718,69.22811
Toshkent shahri,Yangihayot tumani,Sputnik-10,42,41.201773,69.228344
Toshkent shahri,Yangihayot tumani,Sputnik-10,43,41.200728,69.226646
Toshkent shahri,Yangihayot tumani,Sputnik-10,44,41.200836,69.226817
Toshkent shahri,Yangihayot tumani,Sputnik-10,45,41.200897,69.227077
Toshkent shahri,Yangihayot tumani,Sputnik-10,46,41.200992,69.227275
Toshkent shahri,Yangihayot tumani,Sputnik-10,47,41.201067,69.2275
Toshkent shahri,Yangihayot tumani,Sputnik-10,48,41.201128,69.22767
Toshkent shahri,Yangihayot tumani,Sputnik-10,49,41.20123,69.227904
Toshkent shahri,Yangihayot tumani,Sputnik-10,50,41.201311,69.22811
Toshkent shahri,Yangihayot tumani,Sputnik-10,51,41.20142,69.22829
Toshkent shahri,Yangihayot tumani,Sputnik-10,52,41.200463,69.226754
Toshkent shahri,Yangihayot tumani,Sputnik-10,53,41.200585,69.227005
Toshkent shahri,Yangihayot tumani,Sputnik-10,54,41.200694,69.227248
Toshkent shahri,Yangihayot tumani,Sputnik-10,55,41.200762,69.227428
Toshkent shahri,Yangihayot tumani,Sputnik-10,56,41.200863,69.227643
Toshkent shahri,Yangihayot tumani,Sputnik-10,57,41.200992,69.227832
Toshkent shahri,Yangihayot tumani,Sputnik-10,58,41.201026,69.228065
Toshkent shahri,Yangihayot tumani,Sputnik-10,59,41.201087,69.228254
Toshkent shahri,Yangihayot tumani,Sputnik-10,60,41.201189,69.228443
Toshkent shahri,Yangihayot tumani,Sputnik-10,61A,41.2003,69.227383
Toshkent shahri,Yangihayot tumani,Sputnik-10,62,41.200429,69.228389
Toshkent shahri,Yangihayot tumani,Sputnik-10,63,41.200931,69.228982
